2013-03-10 00:26:21,109 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a: display name [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]; startup date [Sun Mar 10 00:26:21 CST 2013]; root of context hierarchy
2013-03-10 00:26:21,151 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:26:21,289 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@5ef4f44a]: org.springframework.beans.factory.support.DefaultListableBeanFactory@3acafb56
2013-03-10 00:26:21,327 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:26:21,341 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@3acafb56: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:26:21,392 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:26:21,394 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:26:21,469 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:26:21,469 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:26:21,470 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:26:22,115 INFO  [default] [------------------------网关已启动------------------------]
2013-03-10 00:26:40,044 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@74b23210: display name [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]; startup date [Sun Mar 10 00:26:40 CST 2013]; root of context hierarchy
2013-03-10 00:26:40,086 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:26:40,228 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]: org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40
2013-03-10 00:26:40,263 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:26:40,280 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@63deeb40: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:26:40,331 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:26:40,333 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:26:40,410 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:26:40,410 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:26:40,411 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:26:41,023 INFO  [default] [------------------------网关已启动------------------------]
